Date;S&P;Dividend;S&P precent;Dividend percent;Total percent
1969.03;99.3;3.1;0.978325123;0.002601544;0.980926667
1969.04;101.3;3.11;1.020140987;0.002558407;1.022699394
1969.05;104.6;3.12;1.032576505;0.00248566;1.035062165
1969.06;99.14;3.13;0.947801147;0.00263096;0.950432107
1969.07;94.71;3.14;0.955315715;0.00276282;0.958078535
1969.08;94.18;3.14;0.99440397;0.002778368;0.997182338
1969.09;94.51;3.15;1.003503929;0.002777484;1.006281413
1969.1;95.52;3.15;1.0106867;0.002748116;1.013434816
1969.11;96.21;3.16;1.007223618;0.002737068;1.009960686
1969.12;91.11;3.16;0.946990957;0.002890279;0.949881236
1970.01;90.31;3.16;0.991219405;0.002915882;0.994135287
1970.02;87.16;3.17;0.965120142;0.003030825;0.968150967
1970.03;88.65;3.17;1.017094998;0.002979883;1.020074881
1970.04;85.95;3.17;0.969543147;0.003073492;0.972616639
1970.05;76.06;3.18;0.884933101;0.003484092;0.888417193
1970.06;75.59;3.18;0.993820668;0.003505755;0.997326423
1970.07;75.72;3.18;1.001719804;0.003499736;1.00521954
1970.08;77.92;3.19;1.029054411;0.003411619;1.03246603
1970.09;82.58;3.19;1.059804928;0.003219101;1.063024029
1970.1;84.37;3.17;1.021675951;0.00313105;1.024807001
1970.11;84.28;3.16;0.99893327;0.003124506;1.002057776
1970.12;90.05;3.14;1.068462269;0.002905793;1.071368062
1971.01;93.49;3.13;1.038200999;0.00278996;1.040990959
1971.02;97.11;3.12;1.038720719;0.002677376;1.041398095
1971.03;99.6;3.11;1.025641026;0.002602075;1.028243101
1971.04;103;3.11;1.034136546;0.002516181;1.036652727
1971.05;101.6;3.1;0.986407767;0.002542651;0.988950418
1971.06;99.72;3.1;0.981496063;0.002590587;0.98408665
1971.07;99;3.1;0.992779783;0.002609428;0.995389211
1971.08;97.24;3.09;0.982222222;0.002648087;0.984870309
1971.09;99.4;3.09;1.022213081;0.002590543;1.024803624
1971.1;97.29;3.08;0.978772636;0.002638161;0.981410797
1971.11;92.78;3.08;0.953643746;0.002766401;0.956410147
1971.12;99.17;3.07;1.068872602;0.002579745;1.071452347
1972.01;103.3;3.07;1.041645659;0.002476605;1.044122264
1972.02;105.2;3.07;1.01839303;0.002431876;1.020824906
1972.03;107.7;3.07;1.023764259;0.002375426;1.026139685
1972.04;108.8;3.07;1.010213556;0.002351409;1.012564965
1972.05;107.7;3.07;0.989889706;0.002375426;0.992265132
1972.06;108;3.07;1.002785515;0.002368827;1.005154342
1972.07;107.2;3.07;0.992592593;0.002386505;0.994979098
1972.08;111;3.08;1.035447761;0.002312312;1.037760073
1972.09;109.4;3.08;0.985585586;0.00234613;0.987931716
1972.1;109.6;3.1;1.001828154;0.002357056;1.00418521
1972.11;115.1;3.13;1.050182482;0.002266145;1.052448627
1972.12;117.5;3.15;1.020851434;0.002234043;1.023085477
1973.01;118.4;3.16;1.007659574;0.002224099;1.009883673
1973.02;114.2;3.16;0.964527027;0.002305896;0.966832923
1973.03;112.4;3.17;0.984238179;0.002350237;0.986588416
1973.04;110.3;3.19;0.981316726;0.002410094;0.98372682
1973.05;107.2;3.2;0.971894832;0.002487562;0.974382394
1973.06;104.8;3.22;0.97761194;0.002560433;0.980172373
1973.07;105.8;3.24;1.009541985;0.002551985;1.01209397
1973.08;103.8;3.25;0.981096408;0.002609184;0.983705592
1973.09;105.6;3.27;1.01734104;0.002580492;1.019921532
1973.1;109.8;3.31;1.039772727;0.002512143;1.04228487
1973.11;102;3.34;0.928961749;0.002728758;0.931690507
1973.12;94.78;3.38;0.929215686;0.002971794;0.93218748
1974.01;96.11;3.4;1.014032496;0.002948011;1.016980507
1974.02;93.45;3.42;0.972323379;0.003049759;0.975373138
1974.03;97.44;3.44;1.042696629;0.002941981;1.04563861
1974.04;92.46;3.46;0.948891626;0.003118466;0.952010092
1974.05;89.67;3.48;0.969824789;0.003234081;0.97305887
1974.06;89.79;3.5;1.00133824;0.00324832;1.00458656
1974.07;79.31;3.53;0.883283216;0.003709074;0.88699229
1974.08;76.03;3.56;0.958643298;0.003901969;0.962545267
1974.09;68.12;3.59;0.89596212;0.00439176;0.90035388
1974.1;69.44;3.59;1.019377569;0.004308276;1.023685845
1974.11;71.74;3.6;1.03312212;0.004181767;1.037303887
1974.12;67.07;3.6;0.934903819;0.004472939;0.939376758
1975.01;72.56;3.62;1.081854779;0.004157479;1.086012258
1975.02;80.1;3.65;1.103914002;0.003797337;1.107711339
1975.03;83.78;3.67;1.045942572;0.003650434;1.049593006
1975.04;84.72;3.68;1.011219862;0.003619767;1.014839629
1975.05;90.1;3.7;1.063503305;0.003422124;1.066925429
1975.06;92.4;3.71;1.025527192;0.00334596;1.028873152
1975.07;92.49;3.71;1.000974026;0.003342704;1.00431673
1975.08;85.71;3.71;0.926694778;0.003607125;0.930301903
1975.09;84.67;3.71;0.98786606;0.003651431;0.991517491
1975.1;88.57;3.7;1.046061179;0.003481239;1.049542418
1975.11;90.07;3.69;1.016935757;0.003414011;1.020349768
1975.12;88.7;3.68;0.984789608;0.003457347;0.988246955
1976.01;96.86;3.68;1.09199549;0.003166082;1.095161572
1976.02;100.6;3.69;1.03861243;0.00305666;1.04166909
1976.03;101.1;3.69;1.004970179;0.003041543;1.008011722
1976.04;101.9;3.71;1.007912957;0.00303402;1.010946977
1976.05;101.2;3.74;0.99313052;0.00307971;0.99621023
1976.06;101.8;3.76;1.005928854;0.003077931;1.009006785
1976.07;104.2;3.79;1.023575639;0.00303103;1.026606669
1976.08;103.3;3.82;0.991362764;0.003081639;0.994444403
1976.09;105.5;3.85;1.021297193;0.003041074;1.024338267
1976.1;101.9;3.92;0.965876777;0.003205757;0.969082534
1976.11;101.2;3.98;0.99313052;0.003277339;0.996407859
1976.12;104.7;4.05;1.03458498;0.003223496;1.037808476
1977.01;103.8;4.1;0.991404011;0.003291586;0.994695597
1977.02;101;4.14;0.973025048;0.003415842;0.97644089
1977.03;100.6;4.19;0.996039604;0.003470842;0.999510446
1977.04;99.05;4.25;0.984592445;0.003575635;0.98816808
1977.05;98.76;4.3;0.997072186;0.003628325;1.000700511
1977.06;99.29;4.36;1.005366545;0.003659314;1.009025859
1977.07;100.2;4.41;1.009165072;0.003667665;1.012832737
1977.08;97.75;4.45;0.975548902;0.003793691;0.979342593
1977.09;96.23;4.5;0.984450128;0.003896914;0.988347042
1977.1;93.74;4.56;0.974124493;0.004053766;0.978178259
1977.11;94.28;4.61;1.005760614;0.004074742;1.009835356
1977.12;93.82;4.67;0.995120916;0.004148014;0.99926893
1978.01;90.25;4.71;0.961948412;0.00434903;0.966297442
1978.02;88.98;4.76;0.985927978;0.004457931;0.990385909
1978.03;88.82;4.8;0.998201843;0.00450349;1.002705333
1978.04;92.71;4.84;1.043796442;0.004350484;1.048146926
1978.05;97.41;4.87;1.050695718;0.004166239;1.054861957
1978.06;97.66;4.91;1.002566472;0.004189706;1.006756178
1978.07;97.19;4.95;0.995187385;0.004244264;0.999431649
1978.08;103.9;4.98;1.069040025;0.003994225;1.07303425
1978.09;103.9;5.02;1;0.004026307;1.004026307
1978.1;100.6;5.04;0.968238691;0.00417495;0.972413641
1978.11;94.71;5.05;0.941451292;0.004443389;0.945894681
1978.12;96.11;5.07;1.014781966;0.004396005;1.019177971
1979.01;99.71;5.11;1.03745708;0.004270718;1.041727798
1979.02;98.23;5.16;0.985156955;0.004377481;0.989534436
1979.03;100.1;5.2;1.019036954;0.004329004;1.023365958
1979.04;102.1;5.25;1.01998002;0.004285015;1.024265035
1979.05;99.73;5.29;0.976787463;0.004420268;0.981207731
1979.06;101.7;5.34;1.019753334;0.004375615;1.024128949
1979.07;102.7;5.4;1.009832842;0.004381694;1.014214536
1979.08;107.4;5.45;1.045764362;0.00422874;1.049993102
1979.09;108.6;5.51;1.011173184;0.004228054;1.015401238
1979.1;104.5;5.56;0.962246777;0.004433812;0.966680589
1979.11;103.7;5.6;0.992344498;0.004500161;0.996844659
1979.12;107.8;5.65;1.039537126;0.004367656;1.043904782
1980.01;110.9;5.7;1.028756957;0.004283138;1.033040095
1980.02;115.3;5.75;1.039675383;0.004155825;1.043831208
1980.03;104.7;5.8;0.908065915;0.004616364;0.912682279
1980.04;103;5.85;0.983763133;0.00473301;0.988496143
1980.05;107.7;5.89;1.045631068;0.004557413;1.050188481
1980.06;114.6;5.94;1.064066852;0.004319372;1.068386224
1980.07;119.8;5.98;1.045375218;0.004159711;1.049534929
1980.08;123.5;6.03;1.030884808;0.004068826;1.034953634
1980.09;126.5;6.07;1.024291498;0.003998682;1.02829018
1980.1;130.2;6.1;1.029249012;0.00390425;1.033153262
1980.11;135.7;6.13;1.042242704;0.003764431;1.046007135
1980.12;133.5;6.16;0.983787767;0.003845194;0.987632961
1981.01;133;6.2;0.996254682;0.003884712;1.000139394
1981.02;128.4;6.24;0.965413534;0.004049844;0.969463378
1981.03;133.2;6.28;1.037383178;0.003928929;1.041312107
1981.04;134.4;6.32;1.009009009;0.003918651;1.01292766
1981.05;131.7;6.35;0.979910714;0.00401797;0.983928684
1981.06;132.3;6.39;1.004555809;0.004024943;1.008580752
1981.07;129.1;6.43;0.975812547;0.004150529;0.979963076
1981.08;129.6;6.48;1.003872967;0.004166667;1.008039634
1981.09;118.3;6.52;0.912808642;0.004592843;0.917401485
1981.1;119.8;6.56;1.012679628;0.004563161;1.017242789
1981.11;122.9;6.59;1.025876461;0.004468402;1.030344863
1981.12;123.8;6.63;1.007323027;0.004462843;1.01178587
1982.01;117.3;6.66;0.947495961;0.004731458;0.952227419
1982.02;114.5;6.69;0.976129582;0.004868996;0.980998578
1982.03;110.8;6.72;0.96768559;0.005054152;0.972739742
1982.04;116.3;6.75;1.049638989;0.004836629;1.054475618
1982.05;116.4;6.78;1.000859845;0.004853952;1.005713797
1982.06;109.7;6.81;0.942439863;0.0051732;0.947613063
1982.07;109.4;6.82;0.997265269;0.005195003;1.002460272
1982.08;109.7;6.84;1.00274223;0.005195989;1.007938219
1982.09;122.4;6.85;1.115770283;0.004663671;1.120433954
1982.1;132.7;6.86;1.084150327;0.004307963;1.08845829
1982.11;138.1;6.86;1.040693293;0.004139512;1.044832805
1982.12;139.4;6.87;1.009413469;0.004106887;1.013520356
1983.01;144.3;6.88;1.035150646;0.003973204;1.03912385
1983.02;146.8;6.9;1.017325017;0.003916894;1.021241911
1983.03;151.9;6.91;1.034741144;0.003790871;1.038532015
1983.04;157.7;6.92;1.038183015;0.003656732;1.041839747
1983.05;164.1;6.93;1.040583386;0.003519196;1.044102582
1983.06;166.4;6.94;1.014015844;0.003475561;1.017491405
1983.07;167;6.96;1.003605769;0.003473054;1.007078823
1983.08;162.4;6.98;0.97245509;0.003581691;0.976036781
1983.09;167.2;7;1.02955665;0.003488836;1.033045486
1983.1;167.7;7.03;1.002990431;0.003493341;1.006483772
1983.11;165.2;7.06;0.985092427;0.00356134;0.988653767
1983.12;164.4;7.09;0.995157385;0.003593877;0.998751262
1984.01;166.4;7.12;1.01216545;0.003565705;1.015731155
1984.02;157.3;7.15;0.9453125;0.003787879;0.949100379
1984.03;157.4;7.18;1.000635728;0.003801355;1.004437083
1984.04;157.6;7.22;1.001270648;0.003817682;1.00508833
1984.05;156.6;7.27;0.993654822;0.003868668;0.99752349
1984.06;153.1;7.31;0.977650064;0.003978881;0.981628945
1984.07;151.1;7.33;0.986936643;0.004042577;0.99097922
1984.08;164.4;7.36;1.088021178;0.003730738;1.091751916
1984.09;166.1;7.38;1.010340633;0.003702589;1.014043222
1984.1;164.8;7.43;0.99217339;0.003757079;0.995930469
1984.11;166.3;7.48;1.009101942;0.003748246;1.012850188
1984.12;164.5;7.53;0.989176188;0.00381459;0.992990778
1985.01;171.6;7.57;1.043161094;0.003676185;1.046837279
1985.02;180.9;7.62;1.054195804;0.003510227;1.057706031
1985.03;179.4;7.66;0.991708126;0.003558157;0.995266283
1985.04;180.6;7.69;1.006688963;0.003548357;1.01023732
1985.05;184.9;7.71;1.023809524;0.003474851;1.027284375
1985.06;188.9;7.74;1.021633315;0.003414505;1.02504782
1985.07;192.5;7.77;1.019057702;0.003363636;1.022421338
1985.08;188.3;7.81;0.978181818;0.003456364;0.981638182
1985.09;184.1;7.84;0.977695167;0.003548796;0.981243963
1985.1;186.2;7.86;1.011406844;0.003517723;1.014924567
1985.11;197.5;7.88;1.060687433;0.003324895;1.064012328
1985.12;207.3;7.9;1.049620253;0.003175752;1.052796005
1986.01;208.2;7.94;1.004341534;0.003178034;1.007519568
1986.02;219.4;7.98;1.053794428;0.003030994;1.056825422
1986.03;232.3;8.02;1.058796718;0.002877027;1.061673745
1986.04;238;8.05;1.024537236;0.002818627;1.027355863
1986.05;238.5;8.07;1.00210084;0.002819706;1.004920546
1986.06;245.3;8.1;1.02851153;0.002751733;1.031263263
1986.07;240.2;8.14;0.979209132;0.002824036;0.982033168
1986.08;245;8.19;1.019983347;0.002785714;1.022769061
1986.09;238.3;8.23;0.972653061;0.002878025;0.975531086
1986.1;237.4;8.25;0.996223248;0.002895956;0.999119204
1986.11;245.1;8.26;1.032434709;0.002808378;1.035243087
1986.12;248.6;8.28;1.014279886;0.002775543;1.017055429
1987.01;264.5;8.3;1.063958166;0.002614997;1.066573163
1987.02;280.9;8.32;1.062003781;0.002468257;1.064472038
1987.03;292.5;8.34;1.041295835;0.002376068;1.043671903
1987.04;289.3;8.4;0.989059829;0.002419634;0.991479463
1987.05;289.1;8.46;0.999308676;0.002438603;1.001747279
1987.06;301.4;8.52;1.042545832;0.002355674;1.044901506
1987.07;310.1;8.57;1.028865295;0.002303021;1.031168316
1987.08;329.4;8.61;1.062237988;0.002178203;1.064416191
1987.09;318.7;8.66;0.967516697;0.002264407;0.969781104
1987.1;280.2;8.71;0.879196737;0.002590412;0.881787149
1987.11;245;8.76;0.874375446;0.002979592;0.877355038
1987.12;241;8.81;0.983673469;0.003046335;0.986719804
1988.01;250.5;8.86;1.039419087;0.002947438;1.042366525
1988.02;258.1;8.9;1.030339321;0.002873563;1.033212884
1988.03;265.7;8.95;1.029445951;0.002807051;1.032253002
1988.04;262.6;9.04;0.988332706;0.002868748;0.991201454
1988.05;256.1;9.14;0.975247525;0.002974099;0.978221624
1988.06;270.7;9.23;1.057008981;0.002841399;1.05985038
1988.07;269.1;9.31;0.994089398;0.002883067;0.996972465
1988.08;263.7;9.38;0.97993311;0.002964227;0.982897337
1988.09;268;9.46;1.016306409;0.002941542;1.019247951
1988.1;277.4;9.55;1.035074627;0.002868902;1.037943529
1988.11;271;9.64;0.976928623;0.00296433;0.979892953
1988.12;276.5;9.75;1.020295203;0.002938517;1.02323372
1989.01;285.4;9.81;1.032188065;0.002864401;1.035052466
1989.02;294;9.9;1.030133146;0.002806122;1.032939268
1989.03;292.7;10.01;0.995578231;0.002849903;0.998428134
1989.04;302.3;10.09;1.032798087;0.002781453;1.03557954
1989.05;313.9;10.19;1.038372478;0.002705214;1.041077692
1989.06;323.7;10.37;1.031220134;0.002669653;1.033889787
1989.07;331.9;10.42;1.025332098;0.00261625;1.027948348
1989.08;346.6;10.55;1.044290449;0.002536545;1.046826994
1989.09;347.3;10.73;1.002019619;0.002574623;1.004594242
1989.1;347.4;10.8;1.000287936;0.002590674;1.00287861
1989.11;340.2;10.92;0.979274611;0.002674897;0.981949508
1989.12;348.6;11.06;1.024691358;0.002643909;1.027335267
1990.01;339.97;11.14;0.975243832;0.002730633;0.977974465
1990.02;330.45;11.23;0.971997529;0.002831997;0.974829526
1990.03;338.46;11.32;1.024239673;0.002787134;1.027026807
1990.04;338.18;11.44;0.999172724;0.002819012;1.001991736
1990.05;350.25;11.55;1.035691052;0.002748037;1.038439089
1990.06;360.39;11.66;1.028950749;0.002696153;1.031646902
1990.07;360.03;11.73;0.999001082;0.002715052;1.001716134
1990.08;330.75;11.78;0.918673444;0.002968002;0.921641446
1990.09;315.41;11.83;0.953620559;0.003125561;0.95674612
1990.1;307.12;11.93;0.97371675;0.003237063;0.976953813
1990.11;315.29;12.01;1.02660198;0.003174326;1.029776306
1990.12;328.75;12.09;1.042690856;0.003064639;1.045755495
1991.01;325.49;12.11;0.99008365;0.003100454;0.993184104
1991.02;362.26;12.11;1.11296814;0.002785752;1.115753892
1991.03;372.28;12.11;1.027659692;0.002710773;1.030370465
1991.04;379.68;12.13;1.019877512;0.00266233;1.022539842
1991.05;377.99;12.14;0.995548883;0.002676438;0.998225321
1991.06;378.29;12.15;1.000793672;0.002676518;1.00347019
1991.07;380.23;12.19;1.005128341;0.002671629;1.00779997
1991.08;389.4;12.24;1.024116982;0.002619414;1.026736396
1991.09;387.2;12.28;0.994350282;0.002642906;0.996993188
1991.1;386.88;12.25;0.999173554;0.00263863;1.001812184
1991.11;385.92;12.23;0.99751861;0.002640875;1.000159485
1991.12;388.51;12.2;1.006711235;0.002616835;1.00932807
1992.01;416.08;12.24;1.070963424;0.002451452;1.073414876
1992.02;412.56;12.28;0.991540088;0.002480447;0.994020535
1992.03;407.36;12.32;0.987395773;0.002520293;0.989916066
1992.04;407.41;12.32;1.000122742;0.002519984;1.002642726
1992.05;414.81;12.32;1.018163521;0.002475029;1.02063855
1992.06;408.27;12.32;0.984233746;0.002514676;0.986748422
1992.07;415.05;12.34;1.016606657;0.002477613;1.01908427
1992.08;417.93;12.37;1.006938923;0.002466522;1.009405445
1992.09;418.48;12.4;1.00131601;0.002469254;1.003785264
1992.1;412.5;12.39;0.985710189;0.00250303;0.988213219
1992.11;422.84;12.38;1.025066667;0.002439851;1.027506518
1992.12;435.64;12.39;1.030271497;0.002370076;1.032641573
1993.01;435.23;12.41;0.999058856;0.002376138;1.001434994
1993.02;441.7;12.45;1.014865703;0.002348879;1.017214582
1993.03;450.16;12.48;1.019153271;0.00231029;1.021463561
1993.04;443.08;12.49;0.984272259;0.002349087;0.986621346
1993.05;445.25;12.51;1.004897535;0.002341381;1.007238916
1993.06;448.06;12.52;1.006311061;0.002328557;1.008639618
1993.07;447.29;12.52;0.99828148;0.002332566;1.000614046
1993.08;454.13;12.52;1.015292092;0.002297433;1.017589525
1993.09;459.24;12.52;1.011252285;0.002271869;1.013524154
1993.1;463.9;12.54;1.0101472;0.002252641;1.012399841
1993.11;462.89;12.56;0.997822807;0.002261156;1.000083963
1993.12;465.95;12.58;1.006610642;0.002249884;1.008860526
1994.01;472.99;12.62;1.015108917;0.002223444;1.017332361
1994.02;471.58;12.67;0.997018964;0.002238927;0.999257891
1994.03;463.81;12.71;0.983523474;0.002283622;0.985807096
1994.04;447.23;12.75;0.964252603;0.002375735;0.966628338
1994.05;450.9;12.8;1.008206068;0.002365639;1.010571707
1994.06;454.83;12.84;1.008715902;0.002352527;1.011068429
1994.07;451.4;12.87;0.992458721;0.002375942;0.994834663
1994.08;464.24;12.9;1.028444838;0.002315613;1.030760451
1994.09;466.96;12.92;1.005859038;0.002305694;1.008164732
1994.1;463.81;13.01;0.99325424;0.002337523;0.995591763
1994.11;461.01;13.1;0.993963045;0.002367989;0.996331034
1994.12;455.19;13.17;0.987375545;0.002411081;0.989786626
1995.01;465.25;13.18;1.022100661;0.002360738;1.024461399
1995.02;481.92;13.18;1.035830199;0.002279078;1.038109277
1995.03;493.15;13.17;1.023302623;0.002225489;1.025528112
1995.04;507.91;13.24;1.029930042;0.002172301;1.032102343
1995.05;523.81;13.31;1.031304759;0.002117498;1.033422257
1995.06;539.35;13.36;1.029667246;0.002064213;1.031731459
1995.07;557.37;13.44;1.033410587;0.002009437;1.035420024
1995.08;559.11;13.51;1.003121804;0.002013617;1.005135421
1995.09;578.77;13.58;1.035163027;0.001955296;1.037118323
1995.1;582.92;13.65;1.007170379;0.001951383;1.009121762
1995.11;595.53;13.72;1.021632471;0.001919859;1.02355233
1995.12;614.57;13.79;1.031971521;0.001869871;1.033841392
1996.01;614.42;13.89;0.999755927;0.00188389;1.001639817
1996.02;649.54;14;1.057159598;0.001796143;1.058955741
1996.03;647.07;14.1;0.996197309;0.001815878;0.998013187
1996.04;647.17;14.16;1.000154543;0.001823323;1.001977866
1996.05;661.23;14.21;1.021725358;0.001790854;1.023516212
1996.06;668.5;14.27;1.010994661;0.001778858;1.012773519
1996.07;644.07;14.4;0.963455497;0.001863152;0.965318649
1996.08;662.68;14.53;1.028894375;0.001827177;1.030721552
1996.09;674.88;14.66;1.018410092;0.001810198;1.02022029
1996.1;701.46;14.74;1.03938478;0.00175111;1.04113589
1996.11;735.67;14.82;1.048769709;0.001678742;1.050448451
1996.12;743.25;14.9;1.010303533;0.001670591;1.011974124
1997.01;766.22;14.95;1.03090481;0.001625947;1.032530757
1997.02;798.39;15.01;1.041985331;0.001566695;1.043552026
1997.03;792.16;15.06;0.992196796;0.001584276;0.993781072
1997.04;763.93;15.09;0.96436326;0.001646093;0.966009353
1997.05;833.09;15.13;1.090531855;0.001513442;1.092045297
1997.06;876.29;15.16;1.051855142;0.001441684;1.053296826
1997.07;925.29;15.22;1.055917562;0.001370741;1.057288303
1997.08;927.24;15.27;1.002107447;0.001372352;1.003479799
1997.09;937.02;15.33;1.010547431;0.001363365;1.011910796
1997.1;951.16;15.39;1.015090393;0.001348354;1.016438747
1997.11;938.92;15.44;0.987131503;0.001370369;0.988501872
1997.12;962.37;15.5;1.024975504;0.001342173;1.026317677
1998.01;963.36;15.55;1.00102871;0.001345118;1.002373828
1998.02;1023.74;15.6;1.062676466;0.001269854;1.06394632
1998.03;1076.83;15.64;1.05185887;0.001210343;1.053069213
1998.04;1112.2;15.75;1.03284641;0.001180094;1.034026504
1998.05;1108.42;15.85;0.996601331;0.001191636;0.997792967
1998.06;1108.39;15.95;0.999972934;0.001199187;1.001172121
1998.07;1156.58;16.02;1.043477476;0.001154265;1.044631741
1998.08;1074.62;16.08;0.929135901;0.001246952;0.930382853
1998.09;1020.64;16.14;0.94976829;0.001317801;0.951086091
1998.1;1032.47;16.17;1.011590767;0.001305123;1.01289589
1998.11;1144.43;16.18;1.108438986;0.00117817;1.109617156
1998.12;1190.05;16.2;1.039862639;0.001134406;1.040997045
1999.01;1248.77;16.28;1.049342465;0.001086402;1.050428867
1999.02;1246.58;16.37;0.998246274;0.001094327;0.999340601
1999.03;1281.66;16.45;1.028140994;0.001069576;1.02921057
1999.04;1334.76;16.45;1.041430645;0.001027026;1.042457671
1999.05;1332.07;16.45;0.997984656;0.0010291;0.999013756
1999.06;1322.55;16.45;0.992853228;0.001036508;0.993889736
1999.07;1380.99;16.51;1.044187365;0.000996266;1.045183631
1999.08;1327.49;16.58;0.961259676;0.001040811;0.962300487
1999.09;1318.17;16.64;0.992979231;0.001051963;0.994031194
1999.1;1300.01;16.66;0.986223325;0.001067941;0.987291266
1999.11;1391;16.67;1.069991769;0.000998682;1.070990451
1999.12;1428.68;16.69;1.027088426;0.000973509;1.028061935
2000.01;1425.59;16.71;0.997837164;0.000976789;0.998813953
2000.02;1388.87;16.74;0.974242244;0.001004414;0.975246658
2000.03;1442.21;16.76;1.038405322;0.000968421;1.039373743
2000.04;1461.36;16.74;1.013278233;0.00095459;1.014232823
2000.05;1418.48;16.72;0.97065747;0.000982272;0.971639742
2000.06;1461.96;16.7;1.030652529;0.000951918;1.031604447
2000.07;1473;16.58;1.007551506;0.000937995;1.008489501
2000.08;1485.46;16.47;1.008458927;0.000923956;1.009382883
2000.09;1468.05;16.35;0.988279725;0.000928102;0.989207827
2000.1;1390.14;16.32;0.9469296;0.000978319;0.947907919
2000.11;1378.04;16.3;0.991295841;0.000985699;0.99228154
2000.12;1330.93;16.27;0.965813764;0.001018711;0.966832475
2001.01;1335.63;16.17;1.003531365;0.001008887;1.004540252
2001.02;1305.75;16.07;0.977628535;0.001025592;0.978654127
2001.03;1185.85;15.97;0.908175378;0.001122261;0.909297639
2001.04;1189.84;15.88;1.003364675;0.001112194;1.004476869
2001.05;1270.37;15.78;1.067681369;0.001035131;1.0687165
2001.06;1238.71;15.69;0.975078127;0.001055534;0.976133661
2001.07;1204.45;15.71;0.972342195;0.001086941;0.973429136
2001.08;1178.5;15.72;0.978454896;0.001111583;0.979566479
2001.09;1044.64;15.74;0.886414934;0.001255616;0.88767055
2001.1;1076.59;15.74;1.030584699;0.001218353;1.031803052
2001.11;1129.68;15.74;1.049313109;0.001161096;1.050474205
2001.12;1144.93;15.74;1.013499398;0.00114563;1.014645028
2002.01;1140.21;15.74;0.995877477;0.001150373;0.99702785
2002.02;1100.67;15.73;0.965322177;0.001190941;0.966513118
2002.03;1153.79;15.73;1.048261513;0.001136111;1.049397624
2002.04;1111.93;15.83;0.963719568;0.001186376;0.964905944
2002.05;1079.25;15.94;0.970609661;0.001230793;0.971840454
2002.06;1014.02;16.04;0.93955988;0.001318186;0.940878066
2002.07;903.59;15.96;0.891096823;0.001471907;0.89256873
2002.08;912.55;15.88;1.009916002;0.001450149;1.011366151
2002.09;867.81;15.8;0.950972549;0.001517229;0.952489778
2002.1;854.63;15.89;0.984812344;0.001549403;0.986361747
2002.11;909.93;15.98;1.064706364;0.001463483;1.066169847
2002.12;899.18;16.07;0.988185904;0.00148932;0.989675224
2003.01;895.84;16.12;0.996285505;0.001499524;0.997785029
2003.02;837.03;16.17;0.934352116;0.001609859;0.935961975
2003.03;846.63;16.22;1.011469123;0.001596526;1.013065649
2003.04;890.03;16.2;1.051262063;0.001516803;1.052778866
2003.05;935.96;16.19;1.051605002;0.001441479;1.053046481
2003.06;988;16.17;1.055600667;0.001363866;1.056964533
2003.07;992.54;16.31;1.004595142;0.001369382;1.005964524
2003.08;989.53;16.45;0.996967377;0.001385338;0.998352715
2003.09;1019.44;16.59;1.030226471;0.001356137;1.031582608
2003.1;1038.73;16.86;1.018922153;0.001352613;1.020274766
2003.11;1049.9;17.12;1.010753516;0.00135886;1.012112376
2003.12;1080.64;17.39;1.029278979;0.001341026;1.030620005
2004.01;1132.52;17.6;1.048008588;0.001295047;1.049303635
2004.02;1143.36;17.81;1.009571575;0.001298075;1.01086965
2004.03;1123.98;18.02;0.983049958;0.001336026;0.984385984
2004.04;1133.36;18.21;1.008345344;0.001338939;1.009684283
2004.05;1102.78;18.41;0.973018282;0.001391181;0.974409463
2004.06;1132.76;18.6;1.027185839;0.001368339;1.028554178
2004.07;1105.85;18.79;0.976243865;0.001415955;0.97765982
2004.08;1088.94;18.97;0.984708595;0.001451718;0.986160313
2004.09;1117.66;19.16;1.026374272;0.00142858;1.027802852
2004.1;1117.21;19.25;0.999597373;0.001435869;1.001033242
2004.11;1168.94;19.35;1.046302844;0.001379455;1.047682299
2004.12;1199.21;19.44;1.025895256;0.001350889;1.027246145
2005.01;1181.41;19.7;0.985156895;0.001389583;0.986546478
2005.02;1199.63;19.97;1.01542225;0.001387233;1.016809483
2005.03;1194.9;20.23;0.996057118;0.001410857;0.997467975
2005.04;1164.43;20.46;0.974499958;0.001464236;0.975964194
2005.05;1178.28;20.7;1.011894232;0.001463998;1.01335823
2005.06;1202.25;20.93;1.020343212;0.001450752;1.021793964
2005.07;1222.24;21.11;1.016627157;0.001439297;1.018066454
2005.08;1224.27;21.29;1.001660885;0.001449163;1.003110048
2005.09;1225.92;21.47;1.001347742;0.001459448;1.00280719
2005.1;1191.96;21.72;0.972298356;0.001518507;0.973816863
2005.11;1237.37;21.97;1.038096916;0.001479617;1.039576533
2005.12;1262.07;22.22;1.019961693;0.001467166;1.021428859
2006.01;1278.73;22.41;1.013200536;0.001460433;1.014660969
2006.02;1276.65;22.59;0.998373386;0.001474562;0.999847948
2006.03;1293.74;22.78;1.013386598;0.001467322;1.01485392
2006.04;1302.17;23;1.006515992;0.001471902;1.007987894
2006.05;1290.01;23.22;0.990661742;0.001499988;0.99216173
2006.06;1253.17;23.44;0.971442082;0.001558714;0.973000796
2006.07;1260.24;23.66;1.005641693;0.001564517;1.00720621
