Date;S&P;Dividend;S&P precent;Dividend percent;Total percent
1942.08;8.59;0.63;-0.005787037;0.006111758;0.000324721
1942.09;8.68;0.62;0.010477299;0.005952381;0.01642968
1942.1;9.32;0.61;0.073732719;0.00545422;0.079186939
1942.11;9.47;0.6;0.016094421;0.005279831;0.021374252
1942.12;9.52;0.59;0.005279831;0.005164566;0.010444397
1943.01;10.09;0.59;0.05987395;0.004872811;0.064746761
1943.02;10.69;0.59;0.059464817;0.004599314;0.064064131
1943.03;11.07;0.59;0.03554724;0.004441433;0.039988673
1943.04;11.44;0.59;0.033423668;0.004297786;0.037721454
1943.05;11.89;0.59;0.039335664;0.004135128;0.043470792
1943.06;12.1;0.59;0.017661901;0.004063361;0.021725262
1943.07;12.35;0.59;0.020661157;0.003981107;0.024642264
1943.08;11.74;0.6;-0.049392713;0.004258944;-0.045133769
1943.09;11.99;0.6;0.021294719;0.004170142;0.025464861
1943.1;11.88;0.6;-0.009174312;0.004208754;-0.004965558
1943.11;11.33;0.61;-0.046296296;0.004486614;-0.041809682
1943.12;11.48;0.61;0.013239188;0.004427991;0.017667179
1944.01;11.85;0.61;0.032229965;0.004289733;0.036519698
1944.02;11.77;0.62;-0.006751055;0.004389691;-0.002361364
1944.03;12.1;0.62;0.028037383;0.004269972;0.032307355
1944.04;11.89;0.62;-0.017355372;0.004345388;-0.013009984
1944.05;12.1;0.63;0.017661901;0.004338843;0.022000744
1944.06;12.67;0.63;0.047107438;0.004143646;0.051251084
1944.07;13;0.63;0.026045777;0.004038462;0.030084239
1944.08;12.81;0.64;-0.014615385;0.004163414;-0.010451971
1944.09;12.6;0.64;-0.016393443;0.004232804;-0.012160639
1944.1;12.91;0.64;0.024603175;0.004131164;0.028734339
1944.11;12.82;0.64;-0.00697134;0.004160166;-0.002811174
1944.12;13.1;0.64;0.021840874;0.004071247;0.025912121
1945.01;13.49;0.64;0.029770992;0.003953546;0.033724538
1945.02;13.94;0.65;0.033358043;0.003885701;0.037243744
1945.03;13.93;0.65;-0.00071736;0.00388849;0.00317113
1945.04;14.28;0.65;0.025125628;0.003793184;0.028918812
1945.05;14.82;0.65;0.037815126;0.003654971;0.041470097
1945.06;15.09;0.65;0.018218623;0.003589574;0.021808197
1945.07;14.78;0.65;-0.020543406;0.003664862;-0.016878544
1945.08;14.83;0.66;0.00338295;0.003708699;0.007091649
1945.09;15.84;0.66;0.068105192;0.003472222;0.071577414
1945.1;16.5;0.66;0.041666667;0.003333333;0.045
1945.11;17.04;0.66;0.032727273;0.0032277;0.035954973
1945.12;17.33;0.66;0.017018779;0.003173687;0.020192466
1946.01;18.02;0.67;0.039815349;0.003098409;0.042913758
1946.02;18.07;0.67;0.002774695;0.003089836;0.005864531
1946.03;17.53;0.68;-0.029883785;0.003232554;-0.026651231
1946.04;18.66;0.68;0.064460924;0.003036799;0.067497723
1946.05;18.7;0.68;0.002143623;0.003030303;0.005173926
1946.06;18.58;0.68;-0.006417112;0.003049874;-0.003367238
1946.07;18.05;0.68;-0.028525296;0.003139428;-0.025385868
1946.08;17.7;0.69;-0.019390582;0.003248588;-0.016141994
1946.09;15.09;0.69;-0.147457627;0.003810471;-0.143647156
1946.1;14.75;0.7;-0.022531478;0.003954802;-0.018576676
1946.11;14.69;0.7;-0.004067797;0.003970955;-9.68416E-05
1946.12;15.13;0.71;0.029952349;0.003910553;0.033862902
1947.01;15.21;0.71;0.005287508;0.003889985;0.009177493
1947.02;15.8;0.72;0.03879027;0.003797468;0.042587738
1947.03;15.16;0.72;-0.040506329;0.003957784;-0.036548545
1947.04;14.6;0.73;-0.036939314;0.004166667;-0.032772647
1947.05;14.34;0.75;-0.017808219;0.004358438;-0.013449781
1947.06;14.84;0.76;0.034867503;0.004267745;0.039135248
1947.07;15.77;0.77;0.062668464;0.004068907;0.066737371
1947.08;15.46;0.78;-0.019657578;0.004204398;-0.01545318
1947.09;15.06;0.79;-0.025873221;0.004371403;-0.021501818
1947.1;15.45;0.81;0.025896414;0.004368932;0.030265346
1947.11;15.27;0.82;-0.011650485;0.004475005;-0.00717548
1947.12;15.03;0.84;-0.015717092;0.004657352;-0.01105974
1948.01;14.83;0.84;-0.01330672;0.004720162;-0.008586558
1948.02;14.1;0.85;-0.049224545;0.005023641;-0.044200904
1948.03;14.3;0.85;0.014184397;0.00495338;0.019137777
1948.04;15.4;0.85;0.076923077;0.004599567;0.081522644
1948.05;16.15;0.85;0.048701299;0.004385965;0.053087264
1948.06;16.82;0.85;0.041486068;0.004211256;0.045697324
1948.07;16.42;0.86;-0.023781213;0.004364596;-0.019416617
1948.08;15.94;0.86;-0.029232643;0.004496027;-0.024736616
1948.09;15.76;0.87;-0.011292346;0.004600254;-0.006692092
1948.1;16.19;0.89;0.027284264;0.004581017;0.031865281
1948.11;15.29;0.91;-0.05558987;0.004959669;-0.050630201
1948.12;15.19;0.93;-0.006540222;0.005102041;-0.001438181
1949.01;15.36;0.95;0.011191573;0.00515408;0.016345653
1949.02;14.77;0.96;-0.038411458;0.005416385;-0.032995073
1949.03;14.91;0.98;0.009478673;0.005477308;0.014955981
1949.04;14.89;0.99;-0.001341382;0.005540631;0.004199249
1949.05;14.78;1.01;-0.007387508;0.005694632;-0.001692876
1949.06;13.97;1.02;-0.054803789;0.006084467;-0.048719322
1949.07;14.76;1.03;0.056549749;0.005815266;0.062365015
1949.08;15.29;1.03;0.035907859;0.005613691;0.04152155
1949.09;15.49;1.04;0.013080445;0.005595008;0.018675453
1949.1;15.89;1.07;0.025823112;0.005611496;0.031434608
1949.11;16.11;1.11;0.013845186;0.005741775;0.019586961
1949.12;16.54;1.14;0.026691496;0.005743652;0.032435148
1950.01;16.88;1.15;0.020556227;0.00567733;0.026233557
1950.02;17.21;1.16;0.019549763;0.005616889;0.025166652
1950.03;17.35;1.17;0.008134805;0.005619597;0.013754402
1950.04;17.84;1.18;0.028242075;0.005511958;0.033754033
1950.05;18.44;1.19;0.033632287;0.005377802;0.039010089
1950.06;18.74;1.2;0.01626898;0.005336179;0.021605159
1950.07;17.38;1.24;-0.072572038;0.005945531;-0.066626507
1950.08;18.43;1.29;0.060414269;0.005832881;0.06624715
1950.09;19.08;1.33;0.035268584;0.005808875;0.041077459
1950.1;19.87;1.38;0.041404612;0.00578762;0.047192232
1950.11;19.83;1.42;-0.002013085;0.005967389;0.003954304
1950.12;19.75;1.47;-0.004034291;0.006202532;0.002168241
1951.01;21.21;1.49;0.073924051;0.005854157;0.079778208
1951.02;22;1.5;0.037246582;0.005681818;0.0429284
1951.03;21.63;1.52;-0.016818182;0.005856064;-0.010962118
1951.04;21.92;1.53;0.013407305;0.005816606;0.019223911
1951.05;21.93;1.55;0.000456204;0.005889953;0.006346157
1951.06;21.55;1.56;-0.017327861;0.006032483;-0.011295378
1951.07;21.93;1.55;0.017633411;0.005889953;0.023523364
1951.08;22.89;1.53;0.04377565;0.005570118;0.049345768
1951.09;23.48;1.52;0.025775448;0.005394662;0.03117011
1951.1;23.36;1.48;-0.005110733;0.00527968;0.000168947
1951.11;22.71;1.45;-0.027825342;0.00532071;-0.022504632
1951.12;23.41;1.41;0.030823426;0.005019223;0.035842649
1952.01;24.19;1.41;0.033319094;0.004857379;0.038176473
1952.02;23.75;1.42;-0.018189334;0.004982456;-0.013206878
1952.03;23.81;1.42;0.002526316;0.004969901;0.007496217
1952.04;23.74;1.43;-0.002939941;0.005019657;0.002079716
1952.05;23.73;1.44;-0.00042123;0.00505689;0.00463566
1952.06;24.38;1.45;0.027391488;0.004956248;0.032347736
1952.07;25.08;1.45;0.028712059;0.004817916;0.033529975
1952.08;25.18;1.45;0.003987241;0.004798782;0.008786023
1952.09;24.78;1.45;-0.015885624;0.004876244;-0.01100938
1952.1;24.26;1.44;-0.020984665;0.004946414;-0.016038251
1952.11;25.03;1.42;0.031739489;0.00472766;0.036467149
1952.12;26.04;1.41;0.040351578;0.004512289;0.044863867
1953.01;26.18;1.41;0.005376344;0.004488159;0.009864503
1953.02;25.86;1.41;-0.012223071;0.004543697;-0.007679374
1953.03;25.99;1.41;0.005027069;0.00452097;0.009548039
1953.04;24.71;1.41;-0.049249711;0.00475516;-0.044494551
1953.05;24.84;1.42;0.005261028;0.004763822;0.01002485
1953.06;23.95;1.42;-0.035829308;0.004940849;-0.030888459
1953.07;24.29;1.42;0.014196242;0.004871689;0.019067931
1953.08;24.39;1.42;0.004116921;0.004851715;0.008968636
1953.09;23.27;1.42;-0.045920459;0.005085231;-0.040835228
1953.1;23.97;1.43;0.03008165;0.004971492;0.035053142
1953.11;24.5;1.44;0.022110972;0.004897959;0.027008931
1953.12;24.83;1.45;0.013469388;0.004866425;0.018335813
1954.01;25.46;1.46;0.025372533;0.004778738;0.030151271
1954.02;26.02;1.46;0.021995287;0.00467589;0.026671177
1954.03;26.57;1.47;0.021137586;0.004610463;0.025748049
1954.04;27.63;1.46;0.039894618;0.004403426;0.044298044
1954.05;28.73;1.46;0.039811799;0.00423483;0.044046629
1954.06;28.96;1.45;0.008005569;0.004172422;0.012177991
1954.07;30.13;1.46;0.040400552;0.004038057;0.044438609
1954.08;30.73;1.46;0.019913707;0.003959215;0.023872922
1954.09;31.45;1.47;0.023429873;0.003895072;0.027324945
1954.1;32.18;1.49;0.023211447;0.003858504;0.027069951
1954.11;33.44;1.52;0.039154755;0.003787879;0.042942634
1954.12;34.97;1.54;0.045753589;0.003669812;0.049423401
1955.01;35.6;1.55;0.018015442;0.003628277;0.021643719
1955.02;36.79;1.55;0.033426966;0.003510918;0.036937884
1955.03;36.5;1.56;-0.007882577;0.003561644;-0.004320933
1955.04;37.76;1.56;0.034520548;0.003442797;0.037963345
1955.05;37.6;1.57;-0.004237288;0.00347961;-0.000757678
1955.06;39.78;1.57;0.057978723;0.003288922;0.061267645
1955.07;42.69;1.59;0.073152338;0.003103771;0.076256109
1955.08;42.43;1.6;-0.006090419;0.003142431;-0.002947988
1955.09;44.34;1.62;0.045015319;0.003044655;0.048059974
1955.1;42.11;1.63;-0.050293189;0.003225679;-0.04706751
1955.11;44.95;1.63;0.067442413;0.003021876;0.070464289
1955.12;45.37;1.64;0.009343715;0.003012269;0.012355984
1956.01;44.15;1.67;-0.026890015;0.003152133;-0.023737882
1956.02;44.43;1.7;0.006342016;0.003188536;0.009530552
1956.03;47.49;1.73;0.068872384;0.003035727;0.071908111
1956.04;48.05;1.75;0.011791956;0.003035033;0.014826989
1956.05;46.54;1.78;-0.031425598;0.003187222;-0.028238376
1956.06;46.27;1.8;-0.005801461;0.003241841;-0.00255962
1956.07;48.78;1.81;0.054246812;0.003092114;0.057338926
1956.08;48.49;1.83;-0.005945059;0.003144978;-0.002800081
1956.09;46.84;1.84;-0.034027635;0.003273555;-0.03075408
1956.1;46.24;1.81;-0.012809564;0.003261967;-0.009547597
1956.11;45.76;1.77;-0.010380623;0.003223339;-0.007157284
1956.12;46.44;1.74;0.01486014;0.003122308;0.017982448
1957.01;45.43;1.74;-0.021748493;0.003191724;-0.018556769
1957.02;43.47;1.73;-0.043143297;0.003316463;-0.039826834
1957.03;44.03;1.73;0.012882448;0.003274283;0.016156731
1957.04;45.05;1.73;0.023166023;0.003200148;0.026366171
1957.05;46.78;1.73;0.038401776;0.003081801;0.041483577
1957.06;47.55;1.73;0.016460026;0.003031896;0.019491922
1957.07;48.51;1.74;0.020189274;0.002989074;0.023178348
1957.08;45.84;1.75;-0.055040198;0.003181355;-0.051858843
1957.09;43.98;1.76;-0.040575916;0.003334849;-0.037241067
1957.1;41.24;1.77;-0.062301046;0.003576625;-0.058724421
1957.11;40.35;1.78;-0.021580989;0.003676167;-0.017904822
1957.12;40.33;1.79;-0.000495663;0.003698653;0.00320299
1958.01;41.12;1.78;0.019588396;0.003607328;0.023195724
1958.02;41.26;1.78;0.003404669;0.003595088;0.006999757
1958.03;42.11;1.77;0.020601066;0.003502731;0.024103797
1958.04;42.34;1.76;0.005461886;0.003464021;0.008925907
1958.05;43.7;1.74;0.032120926;0.003318078;0.035439004
1958.06;44.75;1.73;0.02402746;0.003221601;0.027249061
1958.07;45.98;1.73;0.027486034;0.003135421;0.030621455
1958.08;47.7;1.73;0.037407569;0.003022362;0.040429931
1958.09;48.96;1.73;0.026415094;0.002944581;0.029359675
1958.1;50.95;1.74;0.040645425;0.002845927;0.043491352
1958.11;52.5;1.74;0.030421982;0.002761905;0.033183887
1958.12;53.49;1.75;0.018857143;0.002726366;0.021583509
1959.01;55.62;1.76;0.039820527;0.002636941;0.042457468
1959.02;54.77;1.76;-0.015282273;0.002677865;-0.012604408
1959.03;56.16;1.77;0.025378857;0.002626425;0.028005282
1959.04;57.1;1.78;0.016737892;0.002597782;0.019335674
1959.05;57.96;1.78;0.015061296;0.002559236;0.017620532
1959.06;57.46;1.79;-0.008626639;0.002596009;-0.00603063
1959.07;59.74;1.8;0.039679777;0.00251088;0.042190657
1959.08;59.4;1.8;-0.005691329;0.002525253;-0.003166076
1959.09;57.05;1.81;-0.03956229;0.00264388;-0.03691841
1959.1;57;1.82;-0.000876424;0.002660819;0.001784395
1959.11;57.23;1.82;0.004035088;0.002650125;0.006685213
1959.12;59.06;1.83;0.031976236;0.00258212;0.034558356
1960.01;58.03;1.87;-0.017439892;0.002685393;-0.014754499
1960.02;55.78;1.9;-0.038773048;0.002838532;-0.035934516
1960.03;55.02;1.94;-0.013624955;0.002938325;-0.01068663
1960.04;55.73;1.94;0.012904398;0.002900891;0.015805289
1960.05;55.22;1.95;-0.009151265;0.002942774;-0.006208491
1960.06;57.26;1.95;0.036943137;0.002837932;0.039781069
1960.07;55.84;1.95;-0.024799162;0.0029101;-0.021889062
1960.08;56.51;1.95;0.011998567;0.002875597;0.014874164
1960.09;54.81;1.95;-0.030083171;0.002964787;-0.027118384
1960.1;53.73;1.95;-0.019704433;0.003024381;-0.016680052
1960.11;55.47;1.95;0.032384143;0.002929511;0.035313654
1960.12;56.8;1.95;0.023976924;0.002860915;0.026837839
1961.01;59.72;1.95;0.051408451;0.002721031;0.054129482
1961.02;62.17;1.94;0.041024782;0.002600397;0.043625179
1961.03;64.12;1.94;0.03136561;0.002521314;0.033886924
1961.04;65.83;1.94;0.026668746;0.002455821;0.029124567
1961.05;66.5;1.94;0.010177731;0.002431078;0.012608809
1961.06;65.62;1.94;-0.013233083;0.00246368;-0.010769403
1961.07;65.44;1.95;-0.002743066;0.002483191;-0.000259875
1961.08;67.79;1.95;0.035910758;0.002397109;0.038307867
1961.09;67.26;1.96;-0.007818262;0.002428387;-0.005389875
1961.1;68;1.98;0.011002081;0.002426471;0.013428552
1961.11;71.08;2;0.045294118;0.002344776;0.047638894
1961.12;71.74;2.02;0.009285312;0.002346436;0.011631748
1962.01;69.07;2.03;-0.037217731;0.002449206;-0.034768525
1962.02;70.22;2.03;0.016649776;0.002409095;0.019058871
1962.03;70.29;2.04;0.000996867;0.002418552;0.003415419
1962.04;68.05;2.05;-0.031867976;0.002510409;-0.029357567
1962.05;62.99;2.05;-0.07435709;0.002712071;-0.071645019
1962.06;55.63;2.06;-0.116843943;0.003085865;-0.113758078
1962.07;56.97;2.07;0.024087722;0.003027909;0.027115631
1962.08;58.52;2.07;0.027207302;0.00294771;0.030155012
1962.09;58;2.08;-0.008885851;0.002988506;-0.005897345
1962.1;56.17;2.1;-0.031551724;0.003115542;-0.028436182
1962.11;60.04;2.11;0.068897988;0.002928603;0.071826591
1962.12;62.64;2.13;0.043304464;0.002833653;0.046138117
1963.01;65.06;2.14;0.038633461;0.00274106;0.041374521
1963.02;65.92;2.14;0.013218567;0.002705299;0.015923866
1963.03;65.67;2.15;-0.003792476;0.002728288;-0.001064188
1963.04;68.76;2.17;0.047053449;0.00262992;0.049683369
1963.05;70.14;2.18;0.020069808;0.002590058;0.022659866
1963.06;70.11;2.2;-0.000427716;0.002614938;0.002187222
1963.07;69.07;2.2;-0.014833833;0.002654312;-0.012179521
1963.08;70.98;2.21;0.027653106;0.002594628;0.030247734
1963.09;72.85;2.21;0.026345449;0.002528026;0.028873475
1963.1;73.03;2.23;0.00247083;0.002544616;0.005015446
1963.11;72.62;2.26;-0.005614131;0.002593409;-0.003020722
1963.12;74.17;2.28;0.021343982;0.002561683;0.023905665
1964.01;76.45;2.3;0.030740191;0.002507085;0.033247276
1964.02;77.39;2.31;0.012295618;0.002487401;0.014783019
1964.03;78.8;2.33;0.018219408;0.002464044;0.020683452
1964.04;79.94;2.35;0.014467005;0.002449754;0.016916759
1964.05;80.72;2.36;0.009757318;0.002436406;0.012193724
1964.06;80.24;2.38;-0.005946482;0.002471751;-0.003474731
1964.07;83.22;2.4;0.037138584;0.002403268;0.039541852
1964.08;82;2.42;-0.014659938;0.00245935;-0.012200588
1964.09;83.41;2.44;0.017195122;0.002437757;0.019632879
1964.1;84.85;2.46;0.017264117;0.002416028;0.019680145
1964.11;85.44;2.48;0.006953447;0.002418851;0.009372298
1964.12;83.96;2.5;-0.017322097;0.00248134;-0.014840757
1965.01;86.12;2.52;0.025726536;0.002438458;0.028164994
1965.02;86.75;2.53;0.007315374;0.002430355;0.009745729
1965.03;86.83;2.55;0.00092219;0.002447311;0.003369501
1965.04;87.97;2.57;0.013129103;0.002434542;0.015563645
1965.05;89.28;2.59;0.01489144;0.002417488;0.017308928
1965.06;85.04;2.61;-0.047491039;0.00255762;-0.044933419
1965.07;84.91;2.63;-0.001528692;0.002581164;0.001052472
1965.08;86.49;2.64;0.018607938;0.002543647;0.021151585
1965.09;89.38;2.66;0.033414268;0.002480048;0.035894316
1965.1;91.39;2.68;0.022488252;0.002443739;0.024931991
1965.11;92.15;2.7;0.008316008;0.002441671;0.010757679
1965.12;91.73;2.72;-0.004557786;0.00247102;-0.002086766
1966.01;93.32;2.74;0.017333479;0.002446778;0.019780257
1966.02;92.69;2.76;-0.006750964;0.00248139;-0.004269574
1966.03;88.88;2.78;-0.041104758;0.002606511;-0.038498247
1966.04;91.6;2.8;0.03060306;0.002547307;0.033150367
1966.05;86.78;2.81;-0.052620087;0.002698394;-0.049921693
1966.06;86.06;2.83;-0.008296843;0.002740336;-0.005556507
1966.07;85.84;2.85;-0.002556356;0.002766775;0.000210419
1966.08;80.65;2.87;-0.060461323;0.002965489;-0.057495834
1966.09;77.81;2.89;-0.035213887;0.003095146;-0.032118741
1966.1;77.13;2.88;-0.008739237;0.00311163;-0.005627607
1966.11;80.99;2.88;0.050045378;0.002963329;0.053008707
1966.12;81.33;2.87;0.004198049;0.002940694;0.007138743
1967.01;84.45;2.88;0.038362228;0.002841918;0.041204146
1967.02;87.36;2.89;0.034458259;0.002756792;0.037215051
1967.03;89.42;2.9;0.023580586;0.002702602;0.026283188
1967.04;90.96;2.9;0.017222098;0.002656845;0.019878943
1967.05;92.59;2.9;0.017919965;0.002610073;0.020530038
1967.06;91.43;2.9;-0.012528351;0.002643188;-0.009885163
1967.07;93.01;2.91;0.01728098;0.002607247;0.019888227
1967.08;94.49;2.91;0.015912267;0.002566409;0.018478676
1967.09;95.81;2.92;0.013969732;0.002539749;0.016509481
1967.1;95.66;2.92;-0.001565599;0.002543731;0.000978132
1967.11;92.66;2.92;-0.03136107;0.002626088;-0.028734982
1967.12;95.3;2.92;0.028491258;0.00255334;0.031044598
1968.01;95.04;2.93;-0.002728227;0.002569094;-0.000159133
1968.02;90.75;2.94;-0.045138889;0.002699725;-0.042439164
1968.03;89.09;2.95;-0.018292011;0.002759382;-0.015532629
1968.04;95.67;2.96;0.073857897;0.002578307;0.076436204
1968.05;97.87;2.98;0.022995714;0.00253738;0.025533094
1968.06;100.5;2.99;0.026872382;0.00247927;0.029351652
1968.07;100.3;3;-0.00199005;0.002492522;0.000502472
1968.08;98.11;3.02;-0.021834497;0.002565148;-0.019269349
1968.09;101.3;3.03;0.032514525;0.002492596;0.035007121
1968.1;103.8;3.04;0.024679171;0.002440591;0.027119762
1968.11;105.4;3.06;0.015414258;0.002419355;0.017833613
1968.12;106.5;3.07;0.010436433;0.002402191;0.012838624
1969.01;102;3.08;-0.042253521;0.00251634;-0.039737181
1969.02;101.5;3.09;-0.004901961;0.002536946;-0.002365015
1969.03;99.3;3.1;-0.021674877;0.002601544;-0.019073333
1969.04;101.3;3.11;0.020140987;0.002558407;0.022699394
1969.05;104.6;3.12;0.032576505;0.00248566;0.035062165
1969.06;99.14;3.13;-0.052198853;0.00263096;-0.049567893
1969.07;94.71;3.14;-0.044684285;0.00276282;-0.041921465
1969.08;94.18;3.14;-0.00559603;0.002778368;-0.002817662
1969.09;94.51;3.15;0.003503929;0.002777484;0.006281413
1969.1;95.52;3.15;0.0106867;0.002748116;0.013434816
1969.11;96.21;3.16;0.007223618;0.002737068;0.009960686
1969.12;91.11;3.16;-0.053009043;0.002890279;-0.050118764
1970.01;90.31;3.16;-0.008780595;0.002915882;-0.005864713
1970.02;87.16;3.17;-0.034879858;0.003030825;-0.031849033
1970.03;88.65;3.17;0.017094998;0.002979883;0.020074881
1970.04;85.95;3.17;-0.030456853;0.003073492;-0.027383361
1970.05;76.06;3.18;-0.115066899;0.003484092;-0.111582807
1970.06;75.59;3.18;-0.006179332;0.003505755;-0.002673577
1970.07;75.72;3.18;0.001719804;0.003499736;0.00521954
1970.08;77.92;3.19;0.029054411;0.003411619;0.03246603
1970.09;82.58;3.19;0.059804928;0.003219101;0.063024029
1970.1;84.37;3.17;0.021675951;0.00313105;0.024807001
1970.11;84.28;3.16;-0.00106673;0.003124506;0.002057776
1970.12;90.05;3.14;0.068462269;0.002905793;0.071368062
1971.01;93.49;3.13;0.038200999;0.00278996;0.040990959
1971.02;97.11;3.12;0.038720719;0.002677376;0.041398095
1971.03;99.6;3.11;0.025641026;0.002602075;0.028243101
1971.04;103;3.11;0.034136546;0.002516181;0.036652727
1971.05;101.6;3.1;-0.013592233;0.002542651;-0.011049582
1971.06;99.72;3.1;-0.018503937;0.002590587;-0.01591335
1971.07;99;3.1;-0.007220217;0.002609428;-0.004610789
1971.08;97.24;3.09;-0.017777778;0.002648087;-0.015129691
1971.09;99.4;3.09;0.022213081;0.002590543;0.024803624
1971.1;97.29;3.08;-0.021227364;0.002638161;-0.018589203
1971.11;92.78;3.08;-0.046356254;0.002766401;-0.043589853
1971.12;99.17;3.07;0.068872602;0.002579745;0.071452347
1972.01;103.3;3.07;0.041645659;0.002476605;0.044122264
1972.02;105.2;3.07;0.01839303;0.002431876;0.020824906
1972.03;107.7;3.07;0.023764259;0.002375426;0.026139685
1972.04;108.8;3.07;0.010213556;0.002351409;0.012564965
1972.05;107.7;3.07;-0.010110294;0.002375426;-0.007734868
1972.06;108;3.07;0.002785515;0.002368827;0.005154342
1972.07;107.2;3.07;-0.007407407;0.002386505;-0.005020902
1972.08;111;3.08;0.035447761;0.002312312;0.037760073
1972.09;109.4;3.08;-0.014414414;0.00234613;-0.012068284
1972.1;109.6;3.1;0.001828154;0.002357056;0.00418521
1972.11;115.1;3.13;0.050182482;0.002266145;0.052448627
1972.12;117.5;3.15;0.020851434;0.002234043;0.023085477
1973.01;118.4;3.16;0.007659574;0.002224099;0.009883673
1973.02;114.2;3.16;-0.035472973;0.002305896;-0.033167077
1973.03;112.4;3.17;-0.015761821;0.002350237;-0.013411584
1973.04;110.3;3.19;-0.018683274;0.002410094;-0.01627318
1973.05;107.2;3.2;-0.028105168;0.002487562;-0.025617606
1973.06;104.8;3.22;-0.02238806;0.002560433;-0.019827627
1973.07;105.8;3.24;0.009541985;0.002551985;0.01209397
1973.08;103.8;3.25;-0.018903592;0.002609184;-0.016294408
1973.09;105.6;3.27;0.01734104;0.002580492;0.019921532
1973.1;109.8;3.31;0.039772727;0.002512143;0.04228487
1973.11;102;3.34;-0.071038251;0.002728758;-0.068309493
1973.12;94.78;3.38;-0.070784314;0.002971794;-0.06781252
1974.01;96.11;3.4;0.014032496;0.002948011;0.016980507
1974.02;93.45;3.42;-0.027676621;0.003049759;-0.024626862
1974.03;97.44;3.44;0.042696629;0.002941981;0.04563861
1974.04;92.46;3.46;-0.051108374;0.003118466;-0.047989908
1974.05;89.67;3.48;-0.030175211;0.003234081;-0.02694113
1974.06;89.79;3.5;0.00133824;0.00324832;0.00458656
1974.07;79.31;3.53;-0.116716784;0.003709074;-0.11300771
1974.08;76.03;3.56;-0.041356702;0.003901969;-0.037454733
1974.09;68.12;3.59;-0.10403788;0.00439176;-0.09964612
1974.1;69.44;3.59;0.019377569;0.004308276;0.023685845
1974.11;71.74;3.6;0.03312212;0.004181767;0.037303887
1974.12;67.07;3.6;-0.065096181;0.004472939;-0.060623242
1975.01;72.56;3.62;0.081854779;0.004157479;0.086012258
1975.02;80.1;3.65;0.103914002;0.003797337;0.107711339
1975.03;83.78;3.67;0.045942572;0.003650434;0.049593006
1975.04;84.72;3.68;0.011219862;0.003619767;0.014839629
1975.05;90.1;3.7;0.063503305;0.003422124;0.066925429
1975.06;92.4;3.71;0.025527192;0.00334596;0.028873152
1975.07;92.49;3.71;0.000974026;0.003342704;0.00431673
1975.08;85.71;3.71;-0.073305222;0.003607125;-0.069698097
1975.09;84.67;3.71;-0.01213394;0.003651431;-0.008482509
1975.1;88.57;3.7;0.046061179;0.003481239;0.049542418
1975.11;90.07;3.69;0.016935757;0.003414011;0.020349768
1975.12;88.7;3.68;-0.015210392;0.003457347;-0.011753045
1976.01;96.86;3.68;0.09199549;0.003166082;0.095161572
1976.02;100.6;3.69;0.03861243;0.00305666;0.04166909
1976.03;101.1;3.69;0.004970179;0.003041543;0.008011722
1976.04;101.9;3.71;0.007912957;0.00303402;0.010946977
1976.05;101.2;3.74;-0.00686948;0.00307971;-0.00378977
1976.06;101.8;3.76;0.005928854;0.003077931;0.009006785
1976.07;104.2;3.79;0.023575639;0.00303103;0.026606669
1976.08;103.3;3.82;-0.008637236;0.003081639;-0.005555597
1976.09;105.5;3.85;0.021297193;0.003041074;0.024338267
1976.1;101.9;3.92;-0.034123223;0.003205757;-0.030917466
1976.11;101.2;3.98;-0.00686948;0.003277339;-0.003592141
1976.12;104.7;4.05;0.03458498;0.003223496;0.037808476
1977.01;103.8;4.1;-0.008595989;0.003291586;-0.005304403
1977.02;101;4.14;-0.026974952;0.003415842;-0.02355911
1977.03;100.6;4.19;-0.003960396;0.003470842;-0.000489554
1977.04;99.05;4.25;-0.015407555;0.003575635;-0.01183192
1977.05;98.76;4.3;-0.002927814;0.003628325;0.000700511
1977.06;99.29;4.36;0.005366545;0.003659314;0.009025859
1977.07;100.2;4.41;0.009165072;0.003667665;0.012832737
1977.08;97.75;4.45;-0.024451098;0.003793691;-0.020657407
1977.09;96.23;4.5;-0.015549872;0.003896914;-0.011652958
1977.1;93.74;4.56;-0.025875507;0.004053766;-0.021821741
1977.11;94.28;4.61;0.005760614;0.004074742;0.009835356
1977.12;93.82;4.67;-0.004879084;0.004148014;-0.00073107
1978.01;90.25;4.71;-0.038051588;0.00434903;-0.033702558
1978.02;88.98;4.76;-0.014072022;0.004457931;-0.009614091
1978.03;88.82;4.8;-0.001798157;0.00450349;0.002705333
1978.04;92.71;4.84;0.043796442;0.004350484;0.048146926
1978.05;97.41;4.87;0.050695718;0.004166239;0.054861957
1978.06;97.66;4.91;0.002566472;0.004189706;0.006756178
1978.07;97.19;4.95;-0.004812615;0.004244264;-0.000568351
1978.08;103.9;4.98;0.069040025;0.003994225;0.07303425
1978.09;103.9;5.02;0;0.004026307;0.004026307
1978.1;100.6;5.04;-0.031761309;0.00417495;-0.027586359
1978.11;94.71;5.05;-0.058548708;0.004443389;-0.054105319
1978.12;96.11;5.07;0.014781966;0.004396005;0.019177971
1979.01;99.71;5.11;0.03745708;0.004270718;0.041727798
1979.02;98.23;5.16;-0.014843045;0.004377481;-0.010465564
1979.03;100.1;5.2;0.019036954;0.004329004;0.023365958
